Date,Close
Jul 01 2012,84.45
Jul 08 2012,87.1
Jul 15 2012,91.44
Jul 22 2012,90.13
Jul 29 2012,91.4
Aug 05 2012,92.87
Aug 12 2012,96.01
Aug 19 2012,96.15
Aug 26 2012,96.47
Sep 02 2012,96.42
Sep 09 2012,99
Sep 16 2012,92.89
Sep 23 2012,92.19
Sep 30 2012,89.88
Oct 07 2012,91.86
Oct 14 2012,90.05
Oct 21 2012,86.28
Oct 28 2012,84.86
Nov 04 2012,86.07
Nov 11 2012,86.67
Nov 18 2012,88.28
Nov 25 2012,88.91
Dec 02 2012,85.93
Dec 09 2012,86.73
Dec 16 2012,88.66
Dec 23 2012,90.8
Dec 30 2012,93.09
Jan 06 2013,93.56
Jan 13 2013,95.56
Jan 20 2013,95.88
Jan 27 2013,97.77
Feb 03 2013,95.72
Feb 10 2013,95.86
Feb 17 2013,93.13
Feb 24 2013,90.68
Mar 03 2013,91.95
Mar 10 2013,93.45
Mar 17 2013,93.71
Mar 24 2013,97.23
Mar 31 2013,92.7
Apr 07 2013,91.29
Apr 14 2013,88.01
Apr 21 2013,93
Apr 28 2013,95.61
May 05 2013,96.04
May 12 2013,96.02
May 19 2013,94.15
May 26 2013,91.97
Jun 02 2013,96.03
Jun 09 2013,97.85
Jun 16 2013,93.69
Jun 23 2013,96.56
Jun 30 2013,103.22
Jul 07 2013,105.95
Jul 14 2013,108.05
Jul 21 2013,104.7
Jul 28 2013,106.94
Aug 04 2013,105.97
Aug 11 2013,107.46
Aug 18 2013,106.42
Aug 25 2013,107.65
Sep 01 2013,110.53
Sep 08 2013,108.21
Sep 15 2013,104.68
Sep 22 2013,102.87
Sep 29 2013,103.84
Oct 06 2013,102.02
Oct 13 2013,100.81
Oct 20 2013,97.85
Oct 27 2013,94.61
Nov 03 2013,94.6
Nov 10 2013,93.84
Nov 17 2013,94.84
Nov 24 2013,92.72
Dec 01 2013,97.65
Dec 08 2013,96.6
Dec 15 2013,99.32
Dec 22 2013,100.32
Dec 29 2013,93.96
Jan 05 2014,92.72
Jan 12 2014,94.37
Jan 19 2014,96.64
Jan 26 2014,97.49
Feb 02 2014,99.88
Feb 09 2014,100.3
Feb 16 2014,102.2
Feb 23 2014,102.59
Mar 02 2014,102.58
Mar 09 2014,98.89
Mar 16 2014,99.46
Mar 23 2014,101.67
Mar 30 2014,101.14
Apr 06 2014,103.74
Apr 13 2014,104.3
Apr 20 2014,100.6
Apr 27 2014,99.76
May 04 2014,99.99
May 11 2014,102.02
May 18 2014,104.35
May 25 2014,102.71
Jun 01 2014,102.66
Jun 08 2014,106.91
Jun 15 2014,107.26
Jun 22 2014,105.74
Jun 29 2014,104.06
Jul 06 2014,100.83
Jul 13 2014,103.13
Jul 20 2014,102.09
Jul 27 2014,97.88
Aug 03 2014,97.65
Aug 10 2014,97.35
Aug 17 2014,93.65
Aug 24 2014,95.96
Aug 31 2014,93.29
Sep 07 2014,92.27
Sep 14 2014,92.41
Sep 21 2014,93.54
Sep 28 2014,89.74
Oct 05 2014,85.82
Oct 12 2014,82.75
Oct 19 2014,81.01
Oct 26 2014,80.54
Nov 02 2014,78.65
Nov 09 2014,75.82
Nov 16 2014,76.51
Nov 23 2014,66.15
Nov 30 2014,65.84
Dec 07 2014,57.81
Dec 14 2014,56.52
Dec 21 2014,54.73
Dec 28 2014,52.69
Jan 04 2015,48.36
Jan 11 2015,48.69
Jan 18 2015,45.59
Jan 25 2015,48.24
Feb 01 2015,51.69
Feb 08 2015,52.78
Feb 15 2015,50.34
Feb 22 2015,49.76
Mar 01 2015,49.61
Mar 08 2015,44.84
Mar 15 2015,45.72
Mar 22 2015,48.87
Mar 29 2015,49.14
Apr 05 2015,51.64
Apr 12 2015,55.74
Apr 19 2015,57.15
Apr 26 2015,59.15
May 03 2015,59.39
May 10 2015,59.69
May 17 2015,59.72
May 24 2015,60.3
May 31 2015,59.13
Jun 07 2015,59.96
Jun 14 2015,59.61
Jun 21 2015,59.63
Jun 28 2015,56.93
Jul 05 2015,52.74
Jul 12 2015,50.89
Jul 19 2015,48.14
Jul 26 2015,47.12
Aug 02 2015,43.87
Aug 09 2015,42.5
Aug 16 2015,40.45
Aug 23 2015,45.22
Aug 30 2015,46.05
Sep 06 2015,44.63
Sep 13 2015,44.68
Sep 20 2015,45.7
Sep 27 2015,45.54
Oct 04 2015,49.63
Oct 11 2015,47.26
Oct 18 2015,44.6
Oct 25 2015,46.59
Nov 01 2015,44.29
Nov 08 2015,40.74
Nov 15 2015,40.39
Nov 22 2015,41.71
Nov 29 2015,39.97
Dec 06 2015,35.62
Dec 13 2015,34.73
Dec 20 2015,38.1
Dec 27 2015,37.04
Jan 03 2016,33.16
Jan 10 2016,29.42
Jan 17 2016,32.19
Jan 24 2016,33.62
Jan 31 2016,30.89
Feb 07 2016,29.44
Feb 14 2016,29.64
Feb 21 2016,32.78
Feb 28 2016,35.92
Mar 06 2016,38.5
Mar 13 2016,39.44
Mar 20 2016,39.46
Mar 27 2016,36.79
Apr 03 2016,39.72
Apr 10 2016,40.36
Apr 17 2016,43.73
Apr 24 2016,45.92
May 01 2016,44.66
May 08 2016,46.21
May 15 2016,47.75
May 22 2016,49.33
May 29 2016,48.62
Jun 05 2016,49.07
Jun 12 2016,47.98
Jun 19 2016,47.64
Jun 26 2016,48.99
Jul 03 2016,45.41
Jul 10 2016,45.95
Jul 17 2016,44.19
Jul 24 2016,41.6
Jul 31 2016,41.8
Aug 07 2016,44.49
Aug 14 2016,48.52
Aug 21 2016,47.64
Aug 28 2016,44.44
Sep 04 2016,45.88
Sep 11 2016,43.03
Sep 18 2016,44.48
Sep 25 2016,48.24
Oct 02 2016,49.81
Oct 09 2016,50.35
Oct 16 2016,50.85
Oct 23 2016,48.7
Oct 30 2016,44.07
Nov 06 2016,43.41
Nov 13 2016,45.69
Nov 20 2016,46.06
Nov 27 2016,51.68
Dec 04 2016,51.5
Dec 11 2016,51.9
Dec 18 2016,53.02
Dec 25 2016,53.72
Jan 01 2017,53.99
Jan 08 2017,52.37
Jan 15 2017,52.42
Jan 22 2017,53.17
Jan 29 2017,53.83
Feb 05 2017,53.86
Feb 12 2017,53.4
Feb 19 2017,53.99
Feb 26 2017,53.33
Mar 05 2017,48.49
Mar 12 2017,48.78
Mar 19 2017,47.97
Mar 26 2017,50.6
Apr 02 2017,52.24
Apr 09 2017,53.18
Apr 16 2017,49.62
Apr 23 2017,49.33
Apr 30 2017,46.22
May 07 2017,47.84
May 14 2017,50.33
May 21 2017,49.8
May 28 2017,47.66
Jun 04 2017,45.83
