Date,Open,High,Low,Close,Adj Close,Volume
2002-02-23,796.799988,826.599976,786.729980,819.989990,819.989990,2441200
2002-03-02,842.210022,850.609985,815.539978,825.270020,825.270020,3651000
2002-03-09,828.219971,868.020020,818.429993,860.359985,860.359985,3190000
2002-03-16,877.190002,908.400024,863.650024,895.979980,895.979980,3528400
2002-03-23,901.429993,914.929993,872.570007,895.580017,895.580017,2182800
2002-03-30,900.469971,920.869995,871.450012,918.010010,918.010010,2044200
2002-04-06,920.830017,926.229980,853.179993,875.690002,875.690002,3304800
2002-04-13,879.039978,941.739990,877.989990,923.940002,923.940002,4196400
2002-04-20,930.099976,943.539978,864.059998,869.650024,869.650024,3618200
2002-04-27,848.520020,863.099976,829.159973,856.719971,856.719971,2901800
2002-05-04,840.929993,869.450012,811.659973,817.929993,817.929993,3133000
2002-05-11,808.969971,878.390015,804.909973,875.030029,875.030029,3486200
2002-05-18,876.369995,878.679993,829.500000,854.570007,854.570007,3763800
2002-05-25,850.119995,860.369995,794.919983,796.400024,796.400024,3540200
2002-06-01,793.530029,818.549988,785.580017,795.159973,795.159973,2687800
2002-06-08,803.179993,832.260010,802.020020,822.010010,822.010010,3292800
2002-06-15,824.179993,828.070007,758.950012,778.530029,778.530029,3602200
2002-06-22,767.830017,778.679993,699.150024,742.719971,742.719971,3416200
2002-06-29,722.580017,797.419983,720.700012,787.830017,787.830017,3255600
2002-07-06,807.119995,807.359985,764.880005,792.929993,792.929993,6125800
2002-07-13,787.650024,799.869995,744.359985,754.619995,754.619995,7694800
2002-07-20,724.489990,752.780029,688.679993,697.840027,697.840027,8113800
2002-07-27,704.080017,731.309998,689.380005,700.679993,700.679993,8352000
2002-08-03,690.770020,705.750000,660.940002,692.450012,692.450012,6534800
2002-08-10,693.989990,729.210022,692.479980,718.289978,718.289978,3288400
2002-08-17,722.849976,753.500000,713.299988,740.510010,740.510010,6493400
2002-08-24,731.820007,737.510010,717.039978,736.400024,736.400024,3948600
2002-08-31,739.840027,755.440002,707.210022,708.729980,708.729980,3280600
2002-09-07,714.580017,739.219971,696.150024,718.169983,718.169983,4053600
2002-09-14,721.450012,726.840027,699.770020,704.119995,704.119995,2510800
2002-09-21,692.140015,693.260010,651.929993,663.719971,663.719971,3283600
2002-09-28,645.280029,666.969971,637.770020,650.919983,650.919983,2520400
2002-10-05,644.320007,644.320007,576.489990,587.510010,587.510010,3125200
2002-10-12,604.429993,674.190002,603.799988,670.789978,670.789978,4997200
2002-10-19,666.510010,668.309998,631.239990,655.880005,655.880005,7042800
2002-10-26,666.960022,682.809998,646.150024,647.650024,647.650024,6051800
2002-11-02,661.239990,688.469971,658.000000,674.849976,674.849976,5740000
2002-11-09,669.159973,673.500000,643.390015,672.950012,672.950012,3961600
2002-11-16,672.919983,704.380005,663.130005,692.869995,692.869995,4916800
2002-11-23,695.479980,725.599976,694.510010,724.799988,724.799988,5148400
2002-11-30,724.989990,737.700012,708.450012,718.090027,718.090027,3591000
2002-12-07,720.219971,722.450012,695.340027,708.130005,708.130005,4268600
2002-12-14,698.539978,712.500000,690.809998,709.440002,709.440002,4133200
2002-12-21,711.719971,713.320007,655.690002,656.919983,656.919983,3045000
2002-12-28,652.070007,662.400024,613.760010,661.099976,661.099976,2399000
2003-01-04,665.099976,679.299988,618.679993,628.359985,628.359985,3344800
2003-01-11,627.010010,659.049988,624.460022,636.460022,636.460022,3267400
2003-01-18,627.780029,636.039978,604.739990,609.429993,609.429993,2429200
2003-01-25,597.820007,602.179993,581.130005,591.859985,591.859985,1803000
2003-02-01,591.880005,606.700012,571.200012,577.479980,577.479980,2876800
2003-02-08,573.090027,585.739990,561.690002,575.239990,575.239990,2311600
2003-02-15,590.390015,616.789978,588.219971,603.599976,603.599976,3561200
2003-02-22,608.770020,619.450012,573.299988,575.429993,575.429993,2866800
2003-03-01,578.500000,590.549988,544.090027,546.020020,546.020020,3324800
2003-03-08,545.539978,548.450012,514.429993,537.650024,537.650024,3497200
2003-03-15,535.789978,576.950012,512.299988,575.770020,575.770020,3837200
2003-03-22,579.080017,579.080017,544.669983,556.330017,556.330017,3737600
2003-03-29,547.750000,558.840027,525.510010,558.010010,558.010010,2887000
2003-04-05,566.929993,597.020020,563.260010,582.969971,582.969971,4062200
2003-04-12,590.039978,625.130005,588.909973,624.770020,624.770020,4033400
2003-04-19,623.890015,627.500000,560.530029,566.630005,566.630005,3626800
2003-04-26,559.030029,604.210022,556.150024,597.440002,597.440002,1886800
2003-05-03,603.049988,619.250000,602.289978,619.109985,619.109985,1672400
2003-05-10,631.900024,637.190002,605.619995,610.809998,610.809998,2895800
2003-05-17,603.770020,612.070007,584.619995,611.510010,611.510010,2104600
2003-05-24,611.150024,636.200012,607.760010,633.419983,633.419983,2482400
2003-05-31,643.929993,649.690002,632.469971,642.380005,642.380005,1973400
2003-06-07,640.580017,670.200012,638.309998,665.239990,665.239990,2325200
2003-06-14,661.599976,690.700012,655.859985,686.219971,686.219971,2801400
2003-06-21,685.969971,686.599976,659.770020,677.280029,677.280029,2376800
2003-06-28,673.659973,699.340027,663.349976,693.250000,693.250000,2135200
2003-07-05,699.320007,715.799988,691.590027,704.150024,704.150024,2690000
2003-07-12,709.090027,724.530029,697.669983,699.349976,699.349976,2415000
2003-07-19,699.119995,705.599976,690.590027,705.090027,705.090027,3163400
2003-07-26,715.440002,728.380005,710.010010,727.260010,727.260010,2381800
2003-08-02,719.570007,726.299988,703.049988,704.140015,704.140015,2215400
2003-08-09,700.409973,727.010010,693.700012,727.010010,727.010010,1655800
2003-08-16,728.919983,759.150024,727.559998,754.719971,754.719971,2652400
2003-08-23,754.169983,765.270020,746.919983,759.469971,759.469971,2235600
2003-08-30,763.219971,771.780029,759.359985,761.549988,761.549988,2072400
2003-09-06,759.489990,775.880005,756.010010,767.460022,767.460022,751800
2003-09-13,764.679993,772.349976,745.159973,748.250000,748.250000,2215000
2003-09-20,741.539978,741.679993,697.130005,697.400024,697.400024,2166400
2003-09-27,697.260010,718.359985,688.070007,715.239990,715.239990,1726800
2003-10-04,723.469971,759.599976,719.330017,757.890015,757.890015,2161600
2003-10-11,754.500000,783.080017,747.020020,767.750000,767.750000,2485000
2003-10-18,766.330017,785.020020,743.380005,748.169983,748.169983,2199200
2003-10-25,752.820007,793.349976,750.500000,782.359985,782.359985,2428600
2003-11-01,783.080017,811.969971,778.039978,804.049988,804.049988,2724800
2003-11-08,800.979980,818.340027,782.030029,809.890015,809.890015,2658600
2003-11-15,803.479980,803.950012,762.359985,770.780029,770.780029,3094000
2003-11-22,765.820007,797.070007,752.140015,796.179993,796.179993,2736600
2003-11-29,796.359985,816.020020,789.409973,789.409973,789.409973,2478200
2003-12-06,780.229980,810.679993,774.039978,806.080017,806.080017,2040800
2003-12-13,821.619995,824.260010,797.460022,811.200012,811.200012,2320200
2003-12-20,809.570007,815.549988,786.109985,788.849976,788.849976,1668800
2003-12-27,779.239990,821.869995,779.239990,821.260010,821.260010,975600
2004-01-03,817.280029,849.500000,816.549988,845.270020,845.270020,2268800
2004-01-10,843.960022,855.450012,840.109985,847.950012,847.950012,2110600
2004-01-17,854.960022,864.260010,851.340027,861.369995,861.369995,364854100
2004-01-24,867.650024,873.609985,846.049988,848.500000,848.500000,2177400
2004-01-31,850.280029,855.429993,834.700012,850.229980,850.229980,2443400
2004-02-07,860.900024,883.349976,859.580017,882.179993,882.179993,2230200
2004-02-14,879.229980,890.510010,872.419983,877.489990,877.489990,2454600
2004-02-21,874.929993,883.419983,861.770020,883.419983,883.419983,2531600
2004-02-28,892.570007,909.080017,892.380005,905.380005,905.380005,2148600
2004-03-06,909.150024,910.669983,822.049988,848.799988,848.799988,2562800
2004-03-13,855.840027,883.330017,838.109985,883.330017,883.330017,2261600
2004-03-20,878.619995,881.000000,849.559998,863.950012,863.950012,1727600
2004-03-27,868.099976,889.599976,867.210022,883.690002,883.690002,1787400
2004-04-03,899.429993,916.859985,898.000000,905.440002,905.440002,1803800
2004-04-10,905.440002,927.669983,897.729980,898.880005,898.880005,408384000
2004-04-17,900.479980,939.520020,891.270020,936.059998,936.059998,2487200
2004-04-24,935.010010,935.280029,854.390015,862.840027,862.840027,2018400
2004-05-01,863.030029,876.299988,819.609985,838.739990,838.739990,1440200
2004-05-08,831.099976,831.369995,759.650024,768.460022,768.460022,1920600
2004-05-15,766.559998,786.359985,716.950012,786.359985,786.359985,1816400
2004-05-22,795.989990,816.640015,776.710022,816.510010,816.510010,1285400
2004-05-29,811.460022,817.000000,764.929993,780.739990,780.739990,1755000
2004-06-05,788.409973,820.869995,748.340027,751.530029,751.530029,2253600
2004-06-12,744.250000,769.659973,729.059998,741.729980,741.729980,1970400
2004-06-19,745.219971,780.000000,732.789978,779.030029,779.030029,1750400
2004-06-26,777.849976,792.770020,754.260010,755.419983,755.419983,1721400
2004-07-03,754.159973,763.929993,735.719971,747.460022,747.460022,1851800
2004-07-10,752.710022,757.900024,717.770020,739.390015,739.390015,1780400
2004-07-17,730.580017,756.440002,729.570007,737.510010,737.510010,1797800
2004-07-24,730.150024,748.820007,726.710022,735.340027,735.340027,1712600
2004-07-31,730.609985,745.049988,713.989990,733.950012,733.950012,1574400
2004-08-07,728.659973,777.840027,724.500000,776.020020,776.020020,1685400
2004-08-14,774.289978,789.780029,767.260010,787.640015,787.640015,1622000
2004-08-21,792.500000,814.049988,781.460022,810.299988,810.299988,1378200
2004-08-28,811.549988,826.260010,797.619995,820.690002,820.690002,1817600
2004-09-04,823.640015,837.369995,809.030029,836.340027,836.340027,1992600
2004-09-11,842.150024,863.119995,841.409973,848.109985,848.109985,2017800
2004-09-18,849.460022,863.190002,823.049988,832.099976,832.099976,1767400
2004-09-25,829.929993,846.010010,827.169983,846.010010,846.010010,587200
2004-10-02,859.119995,896.239990,858.919983,881.380005,881.380005,1921800
2004-10-09,876.559998,882.049988,833.450012,841.940002,841.940002,1618400
2004-10-16,845.000000,863.750000,814.640015,828.169983,828.169983,1602000
2004-10-23,816.109985,835.260010,801.010010,834.840027,834.840027,1368200
2004-10-30,832.520020,865.380005,831.320007,860.679993,860.679993,1294000
2004-11-06,865.650024,882.590027,840.239990,876.669983,876.669983,1493200
2004-11-13,879.880005,891.710022,863.520020,867.030029,867.030029,1551600
2004-11-20,857.330017,883.849976,844.109985,858.119995,858.119995,1418800
2004-11-27,861.169983,893.510010,855.809998,882.549988,882.549988,1632200
2004-12-04,875.530029,876.380005,841.770020,844.849976,844.849976,1491400
2004-12-11,841.340027,880.950012,838.099976,875.130005,875.130005,1600200
2004-12-18,872.299988,890.809998,870.599976,879.919983,879.919983,1591200
2004-12-25,881.820007,896.099976,868.039978,895.919983,895.919983,1044000
2005-01-01,896.000000,897.590027,866.719971,870.840027,870.840027,1616800
2005-01-08,872.820007,905.520020,866.169983,905.099976,905.099976,1609400
2005-01-15,915.219971,926.849976,906.229980,919.609985,919.609985,2195400
2005-01-22,918.210022,930.590027,911.260010,921.590027,921.590027,2400000
2005-01-29,920.989990,936.450012,918.440002,933.549988,933.549988,2138800
2005-02-05,942.150024,949.450012,936.169983,947.229980,947.229980,803400
2005-02-12,957.219971,984.099976,954.359985,984.099976,984.099976,2697600
2005-02-19,992.460022,1000.260010,963.900024,996.950012,996.950012,2856400
2005-02-26,1003.650024,1016.179993,999.099976,1012.960022,1012.960022,2458400
2005-03-05,1021.630005,1025.079956,990.440002,1022.789978,1022.789978,3011400
2005-03-12,1018.330017,1024.339966,972.900024,979.719971,979.719971,3371200
2005-03-19,979.309998,986.880005,949.979980,965.299988,965.299988,2707600
2005-03-26,969.479980,982.489990,946.409973,981.900024,981.900024,2491600
2005-04-02,981.000000,996.900024,975.280029,992.169983,992.169983,1993800
2005-04-09,988.210022,988.500000,940.039978,947.219971,947.219971,2125000
2005-04-16,930.849976,952.960022,916.739990,940.789978,940.789978,2020600
2005-04-23,936.250000,949.330017,902.880005,911.299988,911.299988,1921000
2005-04-30,916.479980,942.669983,911.140015,940.849976,940.849976,1317400
2005-05-07,942.010010,942.320007,910.719971,923.190002,923.190002,1582200
2005-05-14,925.409973,956.059998,921.770020,952.190002,952.190002,1735000
2005-05-21,955.049988,962.900024,938.880005,960.909973,960.909973,1484600
2005-05-28,962.250000,979.359985,959.979980,976.090027,976.090027,1443800
2005-06-04,975.390015,994.900024,968.280029,990.789978,990.789978,1629600
2005-06-11,993.140015,1007.200012,981.950012,1003.679993,1003.679993,2080600
2005-06-18,1003.799988,1010.909973,986.609985,1002.429993,1002.429993,2165600
2005-06-25,996.729980,1018.039978,985.929993,1018.020020,1018.020020,2242400
2005-07-02,1022.669983,1029.369995,1014.859985,1021.950012,1021.950012,3101200
2005-07-09,1034.589966,1066.969971,1033.280029,1059.599976,1059.599976,3463400
2005-07-16,1061.709961,1086.949951,1057.030029,1074.219971,1074.219971,3402800
2005-07-23,1075.500000,1113.430054,1073.660034,1111.290039,1111.290039,3160600
2005-07-30,1113.900024,1129.920044,1084.229980,1089.359985,1089.359985,2959200
2005-08-06,1081.689941,1131.969971,1079.530029,1130.219971,1130.219971,2149200
2005-08-13,1131.719971,1137.459961,1078.530029,1089.880005,1089.880005,1697800
2005-08-20,1095.239990,1121.890015,1079.140015,1086.550049,1086.550049,1813600
2005-08-27,1068.140015,1118.869995,1055.540039,1115.829956,1115.829956,1809600
2005-09-03,1120.319946,1153.630005,1111.949951,1152.500000,1152.500000,2084800
2005-09-10,1158.089966,1178.609985,1150.760010,1174.130005,1174.130005,2302600
2005-09-17,1192.109985,1200.229980,1175.829956,1175.880005,1175.880005,1857200
2005-09-24,1181.939941,1238.719971,1181.939941,1221.010010,1221.010010,2184200
2005-10-01,1228.030029,1246.410034,1193.739990,1201.010010,1201.010010,1965200
2005-10-08,1210.109985,1245.849976,1177.680054,1190.170044,1190.170044,2737400
2005-10-15,1195.619995,1199.910034,1144.780029,1183.479980,1183.479980,2614200
2005-10-22,1188.859985,1204.339966,1137.229980,1140.719971,1140.719971,2066800
2005-10-29,1152.949951,1229.170044,1143.199951,1221.979980,1221.979980,1858200
2005-11-05,1226.959961,1257.250000,1205.479980,1256.119995,1256.119995,2193800
2005-11-12,1260.280029,1281.180054,1236.819946,1272.250000,1272.250000,2497000
2005-11-19,1276.260010,1298.250000,1241.270020,1293.219971,1293.219971,2614600
2005-11-26,1297.349976,1319.280029,1271.910034,1310.119995,1310.119995,2505800
2005-12-03,1312.560059,1332.640015,1304.880005,1317.420044,1317.420044,2467200
2005-12-10,1321.069946,1349.869995,1314.520020,1321.040039,1321.040039,2724000
2005-12-17,1325.609985,1364.479980,1320.880005,1359.530029,1359.530029,2487200
2005-12-24,1363.810059,1383.140015,1353.239990,1379.369995,1379.369995,1620800
2005-12-31,1383.319946,1412.790039,1370.609985,1412.780029,1412.780029,2591400
2006-01-07,1421.900024,1421.900024,1384.270020,1416.280029,1416.280029,2409200
2006-01-14,1423.079956,1426.209961,1321.959961,1324.780029,1324.780029,2379600
2006-01-21,1307.400024,1384.560059,1285.630005,1384.560059,1384.560059,2423000
2006-01-28,1391.510010,1403.300049,1330.680054,1333.500000,1333.500000,1770400
2006-02-04,1326.229980,1348.239990,1307.770020,1335.229980,1335.229980,1789800
2006-02-11,1338.699951,1342.400024,1299.729980,1332.729980,1332.729980,1654600
2006-02-18,1336.010010,1366.709961,1324.400024,1365.819946,1365.819946,1805600
2006-02-25,1365.410034,1379.709961,1325.589966,1328.949951,1328.949951,1343800
2006-03-04,1332.709961,1344.770020,1296.780029,1320.069946,1320.069946,1475000
2006-03-11,1332.280029,1347.130005,1316.469971,1341.119995,1341.119995,1613800
2006-03-18,1339.729980,1350.020020,1300.439941,1321.229980,1321.229980,1618000
2006-03-25,1317.459961,1360.130005,1314.630005,1359.599976,1359.599976,1681800
2006-04-01,1362.349976,1406.030029,1361.140015,1402.359985,1402.359985,1888400
2006-04-08,1394.640015,1434.680054,1372.239990,1432.719971,1432.719971,1571200
2006-04-15,1435.160034,1458.349976,1415.140015,1451.310059,1451.310059,1818400
2006-04-22,1448.040039,1458.670044,1413.699951,1419.729980,1419.729980,1609400
2006-04-29,1419.640015,1453.500000,1408.800049,1441.020020,1441.020020,865400
2006-05-06,1459.390015,1464.699951,1429.920044,1445.199951,1445.199951,1338000
2006-05-13,1424.579956,1424.579956,1346.310059,1372.290039,1372.290039,1453800
2006-05-20,1375.949951,1376.079956,1295.469971,1322.430054,1322.430054,1199600
2006-05-27,1333.589966,1340.329956,1285.430054,1309.040039,1309.040039,930200
2006-06-03,1315.770020,1315.770020,1217.760010,1235.650024,1235.650024,953200
2006-06-10,1229.959961,1264.869995,1192.089966,1262.189941,1262.189941,1025600
2006-06-17,1254.589966,1260.219971,1210.989990,1228.619995,1228.619995,971200
2006-06-24,1227.000000,1295.430054,1221.650024,1295.150024,1295.150024,1020400
2006-07-01,1294.569946,1305.670044,1255.020020,1273.930054,1273.930054,936800
2006-07-08,1265.579956,1311.270020,1246.650024,1255.130005,1255.130005,986400
2006-07-15,1241.569946,1273.420044,1231.050049,1271.329956,1271.329956,760600
2006-07-22,1258.869995,1301.689941,1245.979980,1297.069946,1297.069946,906800
2006-07-29,1313.910034,1316.119995,1277.310059,1304.510010,1304.510010,889000
2006-08-05,1308.359985,1321.550049,1289.229980,1292.099976,1292.099976,1006600
2006-08-12,1295.430054,1336.380005,1287.650024,1331.099976,1331.099976,826600
2006-08-19,1333.260010,1337.699951,1309.550049,1329.349976,1329.349976,977000
2006-08-26,1329.900024,1361.479980,1325.040039,1356.670044,1356.670044,1203400
2006-09-02,1363.689941,1365.079956,1342.569946,1354.890015,1354.890015,1204600
2006-09-09,1357.290039,1361.199951,1323.900024,1361.099976,1361.099976,1395800
2006-09-16,1360.660034,1378.989990,1343.270020,1348.380005,1348.380005,1264200
2006-09-23,1347.880005,1377.369995,1338.979980,1371.410034,1371.410034,1162800
2006-09-30,1370.270020,1380.910034,1345.829956,1352.000000,1352.000000,454200
2006-10-07,1356.589966,1365.010010,1303.619995,1348.599976,1348.599976,1412600
2006-10-14,1356.589966,1366.939941,1338.000000,1364.239990,1364.239990,1361200
2006-10-21,1367.140015,1379.510010,1358.930054,1369.089966,1369.089966,1163800
2006-10-28,1363.339966,1385.390015,1351.079956,1383.880005,1383.880005,1082600
2006-11-04,1379.369995,1399.869995,1363.709961,1395.729980,1395.729980,986400
2006-11-11,1399.510010,1417.680054,1386.760010,1412.219971,1412.219971,1130400
2006-11-18,1413.739990,1424.819946,1399.969971,1421.729980,1421.729980,1309200
2006-11-25,1419.800049,1436.800049,1404.670044,1434.359985,1434.359985,1288000
2006-12-02,1431.010010,1436.689941,1386.260010,1390.430054,1390.430054,1194600
2006-12-09,1390.260010,1425.780029,1373.030029,1421.869995,1421.869995,1165400
2006-12-16,1427.140015,1445.510010,1425.599976,1437.489990,1437.489990,1111800
2006-12-23,1434.579956,1441.209961,1418.770020,1434.459961,1434.459961,555200
2006-12-30,1438.890015,1439.709961,1372.359985,1385.760010,1385.760010,869400
2007-01-06,1376.760010,1389.000000,1345.079956,1388.369995,1388.369995,1045400
2007-01-13,1396.869995,1397.640015,1356.219971,1360.560059,1360.560059,944400
2007-01-20,1363.839966,1392.550049,1348.459961,1371.329956,1371.329956,890800
2007-01-27,1376.479980,1413.339966,1357.869995,1413.140015,1413.140015,877400
2007-02-03,1413.770020,1432.290039,1409.709961,1427.680054,1427.680054,980200
2007-02-10,1416.839966,1450.839966,1403.750000,1448.810059,1448.810059,1066200
2007-02-17,1450.959961,1471.040039,1443.969971,1469.880005,1469.880005,1099400
2007-02-24,1466.920044,1470.949951,1393.959961,1414.469971,1414.469971,1090800
2007-03-03,1400.800049,1434.699951,1375.839966,1423.579956,1423.579956,1239200
