Date,Open,High,Low,Close,Adj Close,Volume
2002-09-07,1628.452026,1631.665039,1605.977051,1625.759033,1625.759033,0
2002-09-14,1624.133057,1624.136963,1585.067993,1604.912964,1604.912964,0
2002-09-21,1602.276001,1604.295044,1577.530029,1581.618042,1581.618042,0
2002-09-28,1581.619995,1581.619995,1581.619995,1581.619995,1581.619995,0
2002-10-05,1581.619995,1581.619995,1521.911011,1524.051025,1524.051025,0
2002-10-12,1522.871948,1548.525024,1500.542969,1519.538940,1519.538940,0
2002-10-19,1519.204956,1553.864990,1512.327026,1520.312988,1520.312988,0
2002-10-26,1518.086060,1521.870972,1488.678955,1510.760010,1510.760010,0
2002-11-02,1516.219971,1573.104004,1515.072021,1522.187012,1522.187012,0
2002-11-09,1519.603027,1526.131958,1451.391968,1463.691040,1463.691040,0
2002-11-16,1463.723999,1468.324951,1375.538940,1395.496948,1395.496948,0
2002-11-23,1393.340942,1450.187012,1353.139038,1434.182007,1434.182007,0
2002-11-30,1432.029053,1432.897949,1388.512939,1405.525024,1405.525024,0
2002-12-07,1404.512939,1410.793945,1367.312012,1396.897949,1396.897949,0
2002-12-14,1397.720947,1431.364014,1392.887939,1427.936035,1427.936035,0
2002-12-21,1429.951050,1439.849976,1367.852051,1382.970947,1382.970947,0
2002-12-28,1379.737061,1379.753052,1312.796021,1319.868042,1319.868042,0
2003-01-04,1319.687988,1411.374023,1311.683960,1384.859009,1384.859009,0
2003-01-11,1381.869995,1492.723022,1378.646973,1478.675049,1478.675049,0
2003-01-18,1475.711060,1489.551025,1446.348022,1479.069946,1479.069946,0
2003-01-25,1481.609009,1508.588013,1480.967041,1499.810059,1499.810059,0
2003-02-01,1499.810059,1499.810059,1499.810059,1499.810059,1499.810059,0
2003-02-08,1499.166016,1519.290039,1476.874023,1510.949951,1510.949951,0
2003-02-15,1510.640015,1517.765991,1476.415039,1478.870972,1478.870972,0
2003-02-22,1476.069946,1524.750977,1474.470947,1511.932007,1511.932007,0
2003-03-01,1511.584961,1529.751953,1489.384033,1493.093018,1493.093018,39000
2003-03-08,1492.208984,1496.163940,1458.500000,1466.043945,1466.043945,22800
2003-03-15,1465.144043,1478.994995,1452.592041,1474.656982,1474.656982,31200
2003-03-22,1474.590942,1508.262939,1447.014038,1491.941040,1491.941040,42800
2003-03-29,1491.390991,1525.769043,1490.985962,1521.128052,1521.128052,51000
2003-04-05,1521.897949,1581.698975,1510.343994,1576.859985,1576.859985,116600
2003-04-12,1581.380005,1649.603027,1581.203979,1603.077026,1603.077026,160600
2003-04-19,1598.504028,1598.583008,1481.067993,1487.146973,1487.146973,80000
2003-04-26,1483.465942,1539.572998,1473.265991,1521.439941,1521.439941,61200
2003-05-03,1521.439941,1521.439941,1521.439941,1521.439941,1521.439941,0
2003-05-10,1522.980957,1560.723999,1477.251953,1554.452026,1554.452026,95000
2003-05-17,1557.293945,1571.688965,1522.187012,1560.954956,1560.954956,61600
2003-05-24,1563.204956,1581.612061,1543.340942,1576.260986,1576.260986,75400
2003-05-31,1577.987061,1582.411987,1538.097046,1538.920044,1538.920044,59400
2003-06-07,1536.272949,1572.412964,1527.834961,1566.765991,1566.765991,47600
2003-06-14,1568.187988,1569.546997,1528.301025,1529.469971,1529.469971,40600
2003-06-21,1524.577026,1524.909058,1486.081055,1497.053955,1497.053955,37600
2003-06-28,1493.689941,1510.171997,1477.873047,1502.348999,1502.348999,32200
2003-07-05,1500.850952,1535.974976,1490.967041,1528.854004,1528.854004,40200
2003-07-12,1528.392944,1540.193970,1506.487061,1507.161987,1507.161987,44600
2003-07-19,1501.390015,1510.307983,1471.286011,1477.651001,1477.651001,46600
2003-07-26,1474.735962,1483.067017,1464.865967,1476.968994,1476.968994,30400
2003-08-02,1476.823975,1497.102051,1468.437988,1471.271973,1471.271973,31200
2003-08-09,1469.261963,1484.584961,1447.109985,1450.203003,1450.203003,27000
2003-08-16,1449.667969,1453.446045,1432.753052,1438.883057,1438.883057,26200
2003-08-23,1434.212036,1434.212036,1406.681030,1421.983032,1421.983032,25600
2003-08-30,1423.353027,1456.552979,1420.123047,1431.532959,1431.532959,40600
2003-09-06,1429.463013,1429.711060,1407.952026,1409.161987,1409.161987,10086800
2003-09-13,1407.807007,1416.076050,1383.400024,1391.369995,1391.369995,30800
2003-09-20,1392.896973,1396.944946,1367.745972,1370.843018,1370.843018,26200
2003-09-27,1369.437012,1371.072998,1348.222046,1367.160034,1367.160034,10800
2003-10-04,1367.160034,1406.001953,1359.496948,1404.008057,1404.008057,22600
2003-10-11,1405.328979,1411.880005,1362.415039,1370.582031,1370.582031,32600
2003-10-18,1369.711060,1407.390015,1350.208008,1381.829956,1381.829956,46200
2003-10-25,1381.836060,1383.597046,1334.784058,1348.302979,1348.302979,50200
2003-11-01,1346.480957,1412.910034,1323.118042,1335.204956,1335.204956,80000
2003-11-08,1330.957031,1350.386963,1307.395020,1331.051025,1331.051025,43000
2003-11-15,1330.487061,1394.567993,1312.562012,1361.558960,1361.558960,71200
2003-11-22,1360.328003,1423.582031,1360.230957,1397.224976,1397.224976,87200
2003-11-29,1398.706055,1462.072998,1398.706055,1451.118042,1451.118042,92200
2003-12-06,1452.113037,1475.376953,1429.063965,1470.791992,1470.791992,77400
2003-12-13,1471.244019,1480.432983,1429.709961,1446.285034,1446.285034,81400
2003-12-20,1444.172974,1525.298950,1441.584961,1514.775024,1514.775024,107600
2003-12-27,1509.281006,1526.244019,1491.248047,1517.192993,1517.192993,60400
2004-01-03,1516.796997,1618.764038,1516.697021,1581.465942,1581.465942,152200
2004-01-10,1579.875000,1627.485962,1573.770020,1600.425049,1600.425049,109000
2004-01-17,1600.430054,1600.430054,1600.430054,1600.430054,1600.430054,0
2004-01-24,1600.430054,1634.412964,1589.401001,1590.729004,1590.729004,42400
2004-01-31,1630.654053,1705.907959,1585.958008,1679.192993,1679.192993,159000
2004-02-07,1679.581055,1715.463989,1653.239990,1658.538940,1658.538940,130000
2004-02-14,1661.452026,1728.021973,1661.452026,1721.751953,1721.751953,132800
2004-02-21,1725.593994,1730.279053,1628.839966,1675.067017,1675.067017,123200
2004-02-28,1676.222046,1694.814941,1642.625000,1662.095947,1662.095947,93600
2004-03-06,1660.641968,1699.249023,1634.709961,1694.743042,1694.743042,83000
2004-03-13,1696.942017,1755.100952,1696.823975,1747.871948,1747.871948,105200
2004-03-20,1749.708984,1760.076050,1720.875977,1734.046997,1734.046997,86400
2004-03-27,1734.589966,1771.671997,1711.663940,1768.645020,1768.645020,85600
2004-04-03,1771.737061,1783.006958,1721.589966,1727.348022,1727.348022,116000
2004-04-10,1717.203003,1734.917969,1656.302002,1693.860962,1693.860962,90000
2004-04-17,1695.333008,1698.691040,1632.558960,1635.500977,1635.500977,66600
2004-04-24,1633.269043,1644.501953,1572.229980,1595.587036,1595.587036,61400
2004-05-01,1595.589966,1595.589966,1595.589966,1595.589966,1595.589966,0
2004-05-08,1600.625977,1606.072021,1545.630981,1562.687988,1562.687988,45200
2004-05-15,1556.672974,1575.378052,1526.238037,1558.329956,1558.329956,50400
2004-05-22,1559.552002,1562.332031,1508.645020,1548.722046,1548.722046,44800
2004-05-29,1549.031006,1580.569946,1534.991943,1542.086060,1542.086060,51800
2004-06-05,1538.463013,1538.499023,1456.321045,1472.072021,1472.072021,51200
2004-06-12,1471.446045,1491.686035,1411.031006,1427.301025,1427.301025,50400
2004-06-19,1421.828003,1456.130005,1399.390991,1401.113037,1401.113037,45000
2004-06-26,1396.360962,1447.612061,1376.218018,1441.189941,1441.189941,50800
2004-07-03,1440.170044,1466.784058,1426.947998,1430.654053,1430.654053,42200
2004-07-10,1426.250977,1458.385010,1378.911987,1456.130005,1456.130005,60000
2004-07-17,1456.770996,1465.839966,1387.261963,1407.395996,1407.395996,57600
2004-07-24,1401.843018,1409.119019,1366.503052,1386.202026,1386.202026,46800
2004-07-31,1381.876953,1424.552979,1363.692993,1390.461060,1390.461060,51500
2004-08-07,1388.083984,1404.722046,1357.078979,1368.449951,1368.449951,38800
2004-08-14,1366.515991,1371.234009,1327.769043,1341.738037,1341.738037,37800
2004-08-21,1339.932983,1347.151001,1314.599976,1320.614014,1320.614014,34800
2004-08-28,1318.317993,1360.754028,1303.187988,1327.115967,1327.115967,39900
2004-09-04,1326.458984,1326.873047,1270.937012,1287.081055,1287.081055,33800
2004-09-11,1285.318970,1415.640015,1259.432007,1414.702026,1414.702026,102800
2004-09-18,1423.972046,1496.213989,1408.609985,1435.562988,1435.562988,170000
2004-09-25,1452.508057,1466.401978,1390.683960,1396.699951,1396.699951,60200
2004-10-02,1396.699951,1423.203979,1373.927979,1422.928955,1422.928955,13800
2004-10-09,1424.224976,1437.572021,1312.550049,1330.517944,1330.517944,85200
2004-10-16,1332.520996,1361.813965,1294.041016,1329.354980,1329.354980,69400
2004-10-23,1337.254028,1356.630981,1289.873047,1320.536011,1320.536011,93000
2004-10-30,1317.657959,1338.264038,1290.988037,1305.128052,1305.128052,60200
2004-11-06,1303.521973,1379.859985,1292.909058,1352.217041,1352.217041,81200
2004-11-13,1354.478027,1380.076050,1350.520996,1379.959961,1379.959961,66400
2004-11-20,1381.578979,1387.342041,1348.406006,1356.727051,1356.727051,73200
2004-11-27,1354.574951,1354.574951,1324.552979,1337.197021,1337.197021,55200
2004-12-04,1337.807007,1352.454956,1316.642944,1317.717041,1317.717041,55600
2004-12-11,1312.604980,1317.816040,1288.237061,1290.489990,1290.489990,44600
2004-12-18,1286.066040,1308.588989,1271.030029,1285.036011,1285.036011,44000
2004-12-25,1285.410034,1292.312988,1264.151978,1266.495972,1266.495972,41000
2005-01-01,1266.500000,1266.500000,1234.235962,1244.745972,1244.745972,33800
2005-01-08,1243.576050,1268.855957,1236.088989,1245.619995,1245.619995,40400
2005-01-15,1235.573975,1237.909058,1189.211060,1234.475952,1234.475952,57000
2005-01-22,1258.024048,1265.948975,1208.857056,1213.672974,1213.672974,57000
2005-01-29,1210.755005,1274.114990,1187.260010,1269.004028,1269.004028,74800
2005-02-05,1269.000000,1269.000000,1269.000000,1269.000000,1269.000000,0
2005-02-12,1269.000000,1291.464966,1258.561035,1258.968994,1258.968994,36200
2005-02-19,1259.527954,1328.532959,1259.509033,1312.444946,1312.444946,103600
2005-02-26,1311.438965,1316.723022,1276.880005,1287.713989,1287.713989,74000
2005-03-05,1288.407959,1326.076050,1278.152954,1289.941040,1289.941040,82200
2005-03-12,1288.984985,1304.112061,1223.614990,1227.402954,1227.402954,73000
2005-03-19,1226.142944,1232.817017,1187.581055,1205.634033,1205.634033,59000
2005-03-26,1204.849976,1237.800049,1162.031006,1223.566040,1223.566040,59600
2005-04-02,1212.118042,1249.203003,1183.906006,1248.520996,1248.520996,84200
2005-04-09,1248.150024,1254.318970,1213.203003,1216.962036,1216.962036,81800
2005-04-16,1212.391968,1212.391968,1163.401978,1169.187012,1169.187012,60600
2005-04-23,1166.342041,1172.709961,1135.733032,1159.145996,1159.145996,72800
2005-04-30,1159.150024,1159.150024,1159.150024,1159.150024,1159.150024,0
2005-05-07,1160.619995,1165.390015,1093.281006,1107.626953,1107.626953,60800
2005-05-14,1105.396973,1108.843994,1082.136963,1099.269043,1099.269043,52400
2005-05-21,1095.307983,1095.307983,1050.055054,1051.946045,1051.946045,50000
2005-05-28,1049.720947,1070.501953,1000.521973,1013.637024,1013.637024,49200
2005-06-04,1010.380981,1146.416992,998.228027,1108.286011,1108.286011,136000
2005-06-11,1105.961060,1119.676025,1064.026978,1085.609985,1085.609985,84000
2005-06-18,1087.848999,1115.862061,1073.410034,1101.881958,1101.881958,71800
2005-06-25,1108.464966,1129.958984,1053.630981,1055.593994,1055.593994,76000
2005-07-02,1050.241943,1050.241943,1015.398987,1017.982971,1017.982971,50800
2005-07-09,1026.790039,1049.880981,1004.080994,1026.114990,1026.114990,68000
2005-07-16,1023.380005,1054.635010,1004.656982,1046.321045,1046.321045,68000
2005-07-23,1045.269043,1097.634033,1040.592041,1083.032959,1083.032959,105800
2005-07-30,1082.796021,1129.067993,1081.118042,1128.743042,1128.743042,111600
2005-08-06,1131.802979,1192.048950,1130.584961,1167.915039,1167.915039,166200
2005-08-13,1167.032959,1201.755005,1132.864990,1150.183960,1150.183960,176800
2005-08-20,1148.972046,1174.536987,1139.239014,1171.859985,1171.859985,116800
2005-08-27,1171.999023,1188.912964,1140.098999,1188.848022,1188.848022,127400
2005-09-03,1189.064941,1204.456055,1168.581055,1189.625000,1189.625000,141800
2005-09-10,1189.746948,1218.941040,1181.433960,1212.947021,1212.947021,124800
2005-09-17,1213.485962,1223.564941,1147.193970,1151.979980,1151.979980,136200
2005-09-24,1150.932983,1158.697998,1129.053955,1155.614014,1155.614014,80400
2005-10-01,1155.609985,1155.609985,1155.609985,1155.609985,1155.609985,0
2005-10-08,1153.671997,1165.666016,1133.895020,1139.546997,1139.546997,75800
2005-10-15,1138.379028,1150.593994,1119.378052,1141.317993,1141.317993,88600
2005-10-22,1141.331055,1143.458984,1067.406982,1080.866943,1080.866943,88600
2005-10-29,1079.040039,1111.437012,1074.297974,1100.045044,1100.045044,77200
2005-11-05,1099.526978,1117.062988,1078.583008,1090.194946,1090.194946,73000
2005-11-12,1089.558960,1122.609985,1075.431030,1116.999023,1116.999023,68400
2005-11-19,1117.776001,1122.879028,1093.952026,1114.916016,1114.916016,75600
2005-11-26,1113.828979,1119.344971,1089.562012,1094.286987,1094.286987,55000
2005-12-03,1093.100952,1114.583984,1074.006958,1113.477051,1113.477051,56400
2005-12-10,1115.750977,1134.853027,1106.749023,1127.508057,1127.508057,67800
2005-12-17,1127.837036,1144.937988,1123.504028,1144.870972,1144.870972,61800
2005-12-24,1145.770020,1173.063965,1145.337036,1161.057007,1161.057007,90600
2005-12-31,1161.060059,1215.536011,1161.060059,1209.421997,1209.421997,87000
2006-01-07,1210.319946,1231.223022,1203.651001,1221.458984,1221.458984,141000
2006-01-14,1221.109985,1258.697998,1198.838989,1255.307983,1255.307983,138400
2006-01-21,1254.776978,1262.087036,1244.274048,1258.050049,1258.050049,85200
2006-01-28,1258.050049,1258.050049,1258.050049,1258.050049,1258.050049,0
2006-02-04,1263.003052,1297.404053,1263.003052,1282.656006,1282.656006,155800
2006-02-11,1283.776001,1300.994995,1265.140991,1267.407959,1267.407959,137400
2006-02-18,1268.107056,1297.938965,1256.807983,1296.865967,1296.865967,123200
2006-02-25,1297.687012,1308.196045,1275.624023,1293.296997,1293.296997,127400
2006-03-04,1292.746948,1296.847046,1238.156006,1245.652954,1245.652954,92200
2006-03-11,1245.300049,1277.193970,1245.300049,1269.462036,1269.462036,84200
2006-03-18,1269.581055,1308.057007,1264.410034,1294.703979,1294.703979,116800
2006-03-25,1296.066040,1313.125000,1283.682007,1298.295044,1298.295044,132400
2006-04-01,1298.683960,1348.520020,1298.683960,1342.964966,1342.964966,190200
2006-04-08,1344.239014,1366.522949,1328.435059,1359.537964,1359.537964,201400
2006-04-15,1360.644043,1419.890991,1353.395996,1416.792969,1416.792969,208600
2006-04-22,1423.409058,1444.713989,1386.125977,1440.223022,1440.223022,225800
2006-04-29,1440.219971,1440.219971,1440.219971,1440.219971,1440.219971,0
2006-05-06,1446.991943,1603.211060,1446.991943,1602.832031,1602.832031,320600
2006-05-13,1616.259033,1678.598999,1582.962036,1659.545044,1659.545044,384600
2006-05-20,1656.754028,1674.220947,1562.386963,1613.894043,1613.894043,289200
2006-05-27,1622.108032,1695.579956,1609.005005,1669.399048,1669.399048,307800
2006-06-03,1669.235962,1692.824951,1540.933960,1551.384033,1551.384033,292200
2006-06-10,1540.215942,1574.474976,1512.520996,1574.467041,1574.467041,158200
2006-06-17,1559.984985,1617.713989,1544.931030,1605.711060,1605.711060,178400
2006-06-24,1607.786011,1690.953003,1607.786011,1672.211060,1672.211060,210600
2006-07-01,1677.311035,1757.472046,1670.015991,1730.189941,1730.189941,263200
2006-07-08,1730.697998,1753.275024,1633.897949,1665.208008,1665.208008,236800
2006-07-15,1662.046997,1684.671997,1636.259033,1665.328003,1665.328003,157200
2006-07-22,1648.749023,1701.610962,1632.687012,1662.031006,1662.031006,166000
2006-07-29,1659.535034,1659.535034,1567.250977,1570.150024,1570.150024,140400
2006-08-05,1561.801025,1610.762939,1541.412964,1605.926025,1605.926025,118800
2006-08-12,1605.202026,1616.453003,1564.397949,1598.017944,1598.017944,121800
2006-08-19,1565.457031,1630.046997,1558.099976,1623.034058,1623.034058,130200
2006-08-26,1627.123047,1667.530029,1624.281006,1636.691040,1636.691040,190000
2006-09-02,1635.332031,1683.890015,1635.121948,1667.984009,1667.984009,165400
2006-09-09,1668.161011,1722.660034,1653.010010,1721.045044,1721.045044,191800
2006-09-16,1727.915039,1746.614990,1719.160034,1725.360962,1725.360962,211400
2006-09-23,1722.744019,1755.691040,1704.774048,1752.423950,1752.423950,177800
2006-09-30,1752.420044,1752.420044,1752.420044,1752.420044,1752.420044,0
