Date,Open,High,Low,Close,Adj Close,Volume
2000-01-01,996.770020,996.770020,922.460022,943.880005,943.880005,0
2000-01-08,960.219971,973.859985,946.830017,973.859985,973.859985,0
2000-01-15,979.960022,979.960022,951.260010,951.510010,951.510010,0
2000-01-22,956.609985,956.609985,943.880005,948.210022,948.210022,0
2000-01-29,929.859985,1010.429993,929.859985,1010.429993,1010.429993,0
2000-02-05,1002.400024,1022.250000,1002.400024,1014.169983,1014.169983,0
2000-02-12,1006.270020,1009.349976,992.530029,992.530029,992.530029,0
2000-02-19,978.690002,1004.719971,976.719971,1004.719971,1004.719971,0
2000-02-26,992.429993,1042.400024,992.429993,1042.400024,1042.400024,0
2000-03-04,1047.770020,1047.770020,1032.680054,1045.270020,1045.270020,0
2000-03-11,1017.390015,1022.119995,998.219971,1022.119995,1022.119995,0
2000-03-18,1028.390015,1029.660034,1017.789978,1029.660034,1029.660034,0
2000-03-25,1035.760010,1048.369995,1021.219971,1021.219971,1021.219971,0
2000-04-01,998.989990,1029.969971,990.039978,1029.969971,1029.969971,0
2000-04-08,1032.010010,1032.010010,995.369995,995.369995,995.369995,0
2000-04-15,986.549988,1011.729980,986.549988,1011.729980,1011.729980,0
2000-04-22,1011.729980,1042.609985,1011.729980,1042.609985,1042.609985,0
2000-04-29,1044.660034,1062.849976,1044.660034,1062.689941,1062.689941,0
2000-05-06,1062.540039,1062.540039,1035.520020,1060.589966,1060.589966,0
2000-05-13,1055.500000,1075.319946,1033.619995,1033.619995,1033.619995,0
2000-05-20,1015.979980,1020.309998,1001.309998,1013.340027,1013.340027,0
2000-05-27,1027.670044,1086.329956,1027.670044,1086.329956,1086.329956,0
2000-06-03,1081.599976,1081.599976,1064.579956,1073.290039,1073.290039,0
2000-06-10,1073.290039,1083.500000,1068.609985,1068.609985,1068.609985,0
2000-06-17,1070.719971,1078.400024,1070.719971,1078.400024,1078.400024,0
2000-06-24,1083.760010,1083.760010,1054.439941,1064.060059,1064.060059,0
2000-07-01,1071.790039,1079.359985,1064.050049,1079.359985,1079.359985,0
2000-07-08,1075.290039,1088.640015,1075.290039,1088.099976,1088.099976,0
2000-07-15,1093.569946,1093.569946,1072.969971,1072.969971,1072.969971,0
2000-07-22,1078.969971,1078.969971,1062.339966,1062.339966,1062.339966,0
2000-07-29,1078.339966,1081.859985,1060.890015,1073.109985,1073.109985,0
2000-08-05,1083.510010,1093.579956,1083.510010,1093.000000,1093.000000,0
2000-08-12,1100.810059,1110.930054,1100.810059,1110.699951,1110.699951,0
2000-08-19,1108.550049,1108.849976,1098.219971,1108.849976,1108.849976,0
2000-08-26,1113.489990,1134.329956,1113.339966,1134.329956,1134.329956,0
2000-09-02,1147.839966,1147.839966,1118.790039,1118.790039,1118.790039,0
2000-09-09,1117.640015,1117.640015,1100.219971,1103.979980,1103.979980,0
2000-09-16,1090.290039,1090.290039,1052.660034,1052.660034,1052.660034,0
2000-09-23,1061.969971,1061.969971,1054.900024,1055.270020,1055.270020,0
2000-09-30,1005.640015,1066.689941,1005.640015,1066.520020,1066.520020,0
2000-10-07,1032.280029,1036.500000,1009.489990,1022.469971,1022.469971,0
2000-10-14,1026.880005,1038.229980,1003.859985,1038.229980,1038.229980,0
2000-10-21,1045.369995,1066.640015,1045.369995,1058.430054,1058.430054,0
2000-10-28,1061.339966,1078.400024,1061.339966,1077.349976,1077.349976,0
2000-11-04,1074.640015,1077.079956,1044.420044,1044.420044,1044.420044,0
2000-11-11,1025.609985,1064.420044,1025.609985,1048.949951,1048.949951,0
2000-11-18,1027.530029,1034.670044,1012.429993,1034.670044,1034.670044,0
2000-11-25,1041.709961,1041.709961,1004.349976,1009.000000,1009.000000,0
2000-12-02,988.900024,1017.190002,988.900024,1007.500000,1007.500000,0
2000-12-09,1024.829956,1024.829956,980.590027,980.590027,980.590027,0
2000-12-16,988.869995,1000.450012,970.460022,975.590027,975.590027,0
2000-12-23,988.289978,997.960022,988.289978,997.250000,997.250000,0
2000-12-30,982.219971,983.440002,965.869995,976.039978,976.039978,0
2001-01-06,970.690002,986.059998,960.409973,986.059998,986.059998,0
2001-01-13,987.700012,993.619995,974.929993,985.000000,985.000000,0
2001-01-20,988.909973,998.309998,984.179993,995.900024,995.900024,0
2001-01-27,994.349976,1007.320007,986.619995,986.619995,986.619995,0
2001-02-03,986.500000,990.530029,972.169983,972.169983,972.169983,0
2001-02-10,977.020020,977.020020,957.010010,957.010010,957.010010,0
2001-02-17,953.450012,953.450012,912.130005,912.130005,912.130005,0
2001-02-24,926.409973,930.619995,909.849976,909.849976,909.849976,0
2001-03-03,919.640015,935.380005,919.640015,921.330017,921.330017,0
2001-03-10,901.280029,901.280029,868.289978,869.289978,869.289978,0
2001-03-17,872.020020,878.969971,816.260010,839.780029,839.780029,0
2001-03-24,847.950012,888.229980,846.950012,881.659973,881.659973,0
2001-03-31,886.570007,887.489990,831.409973,873.219971,873.219971,0
2001-04-07,869.250000,916.140015,867.320007,908.570007,908.570007,0
2001-04-14,895.570007,930.559998,885.869995,915.349976,915.349976,0
2001-04-21,911.489990,941.619995,903.760010,936.710022,936.710022,0
2001-04-28,950.609985,952.909973,908.409973,918.429993,918.429993,0
2001-05-05,924.109985,945.830017,917.020020,939.280029,939.280029,0
2001-05-12,934.299988,952.409973,920.070007,950.700012,950.700012,0
2001-05-19,951.869995,965.140015,942.150024,943.390015,943.390015,0
2001-05-26,944.460022,952.690002,919.650024,924.590027,924.590027,0
2001-06-02,931.840027,941.700012,925.809998,929.510010,929.510010,0
2001-06-09,928.210022,932.869995,884.929993,891.869995,891.869995,0
2001-06-16,890.760010,895.210022,874.799988,889.090027,889.090027,0
2001-06-23,885.450012,896.369995,858.289978,896.369995,896.369995,0
2001-06-30,896.070007,908.190002,865.340027,867.250000,867.250000,0
2001-07-07,867.270020,875.239990,849.770020,865.909973,865.909973,0
2001-07-14,866.789978,866.789978,833.700012,843.099976,843.099976,0
2001-07-21,840.109985,855.599976,825.330017,850.840027,850.840027,0
2001-07-28,852.039978,886.289978,847.960022,859.369995,859.369995,0
2001-08-04,858.919983,869.169983,827.849976,831.669983,831.669983,0
2001-08-11,838.989990,852.969971,816.640015,820.219971,820.219971,0
2001-08-18,818.979980,843.900024,810.469971,843.469971,843.469971,0
2001-08-25,844.070007,851.429993,810.229980,812.700012,812.700012,0
2001-09-01,815.659973,815.739990,762.349976,764.580017,764.580017,0
2001-09-08,759.760010,765.580017,711.809998,713.669983,713.669983,0
2001-09-15,696.690002,711.349976,601.219971,629.880005,629.880005,0
2001-09-22,641.880005,711.909973,641.880005,710.409973,710.409973,0
2001-09-29,712.630005,731.979980,679.950012,721.239990,721.239990,0
2001-10-06,713.020020,763.690002,698.849976,749.880005,749.880005,0
2001-10-13,741.340027,761.700012,720.630005,727.650024,727.650024,0
2001-10-20,730.479980,775.549988,723.830017,765.630005,765.630005,0
2001-10-27,765.020020,765.020020,721.080017,750.320007,750.320007,0
2001-11-03,753.650024,791.510010,753.570007,777.190002,777.190002,0
2001-11-10,778.140015,801.400024,749.960022,791.099976,791.099976,0
2001-11-17,796.229980,805.520020,783.820007,790.880005,790.880005,0
2001-11-24,796.940002,800.619995,760.690002,773.130005,773.130005,0
2001-12-01,768.510010,811.260010,760.559998,796.929993,796.929993,0
2001-12-08,794.210022,794.210022,750.250000,750.679993,750.679993,0
2001-12-15,755.219971,779.799988,749.849976,779.229980,779.229980,0
2001-12-22,776.809998,801.359985,775.719971,800.469971,800.469971,0
2001-12-29,795.960022,811.780029,788.659973,803.099976,803.099976,0
2002-01-05,803.969971,808.799988,778.200012,786.780029,786.780029,0
2002-01-12,782.780029,783.159973,765.349976,773.380005,773.380005,0
2002-01-19,772.080017,787.349976,764.960022,783.549988,783.549988,0
2002-01-26,787.070007,794.640015,766.820007,779.000000,779.000000,0
2002-02-02,776.989990,777.799988,742.070007,751.479980,751.479980,0
2002-02-09,756.890015,773.880005,754.739990,766.429993,766.429993,0
2002-02-16,762.960022,765.549988,737.510010,741.260010,741.260010,0
2002-02-23,746.909973,781.260010,740.609985,779.419983,779.419983,0
2002-03-02,788.739990,810.159973,788.559998,804.690002,804.690002,0
2002-03-09,802.640015,808.250000,788.940002,800.650024,800.650024,0
2002-03-16,804.250000,813.260010,801.159973,806.820007,806.820007,0
2002-03-23,805.900024,820.289978,801.479980,819.840027,819.840027,0
2002-03-30,817.280029,819.659973,792.669983,794.330017,794.330017,0
2002-04-06,792.330017,798.169983,778.510010,785.940002,785.940002,0
2002-04-13,788.419983,816.020020,785.659973,809.369995,809.369995,0
2002-04-20,806.520020,807.969971,776.909973,783.039978,783.039978,0
2002-04-27,777.289978,786.369995,764.820007,765.799988,765.799988,0
2002-05-04,763.130005,774.549988,745.799988,761.530029,761.530029,0
2002-05-11,754.820007,787.130005,754.820007,777.500000,777.500000,0
2002-05-18,778.340027,780.640015,757.260010,763.479980,763.479980,0
2002-05-25,762.289978,774.109985,747.030029,753.390015,753.390015,0
2002-06-01,749.750000,754.140015,702.919983,710.900024,710.900024,0
2002-06-08,717.880005,719.739990,667.090027,676.890015,676.890015,0
2002-06-15,682.330017,708.479980,658.669983,670.190002,670.190002,0
2002-06-22,667.539978,687.390015,629.609985,687.390015,687.390015,0
2002-06-29,683.799988,699.250000,642.559998,684.590027,684.590027,0
2002-07-06,678.940002,688.969971,615.789978,622.609985,622.609985,0
2002-07-13,621.030029,629.280029,569.349976,590.700012,590.700012,0
2002-07-20,578.250000,580.520020,513.400024,558.059998,558.059998,0
2002-07-27,563.349976,613.000000,562.479980,566.109985,566.109985,0
2002-08-03,568.359985,601.200012,530.119995,600.229980,600.229980,0
2002-08-10,595.489990,597.919983,571.270020,595.700012,595.700012,0
2002-08-17,592.359985,634.159973,592.090027,623.580017,623.580017,0
2002-08-24,619.520020,631.190002,587.229980,596.609985,596.609985,0
2002-08-31,593.460022,593.679993,546.309998,575.049988,575.049988,0
2002-09-07,570.119995,598.690002,552.119995,559.630005,559.630005,0
2002-09-14,560.140015,573.049988,509.149994,514.000000,514.000000,0
2002-09-21,514.599976,526.690002,475.040009,521.719971,521.719971,0
2002-09-28,499.519989,525.200012,485.779999,498.890015,498.890015,0
2002-10-05,490.549988,518.200012,473.010010,518.190002,518.190002,0
2002-10-12,518.429993,565.539978,510.339996,559.020020,559.020020,0
2002-10-19,557.239990,569.929993,533.030029,541.489990,541.489990,0
2002-10-26,552.909973,557.979980,524.780029,550.070007,550.070007,0
2002-11-02,563.179993,580.929993,538.840027,541.119995,541.119995,0
2002-11-09,535.559998,563.030029,528.099976,557.690002,557.690002,0
2002-11-16,560.690002,584.989990,553.440002,583.409973,583.409973,0
2002-11-23,586.909973,594.330017,563.989990,589.640015,589.640015,0
2002-11-30,590.400024,599.919983,549.140015,562.969971,562.969971,0
2002-12-07,568.000000,569.489990,538.900024,542.309998,542.309998,0
2002-12-14,542.539978,563.320007,531.830017,544.559998,544.559998,0
2002-12-21,545.770020,548.429993,531.849976,532.580017,532.580017,0
2002-12-28,528.390015,565.080017,528.390015,559.750000,559.750000,0
2003-01-04,563.340027,567.419983,539.380005,557.330017,557.330017,0
2003-01-11,559.159973,565.789978,539.280029,539.280029,539.280029,0
2003-01-18,539.150024,542.409973,510.829987,511.410004,511.410004,0
2003-01-25,507.279999,513.760010,481.279999,513.750000,513.750000,0
2003-02-01,519.650024,522.109985,488.970001,489.510010,489.510010,0
2003-02-08,486.910004,499.630005,477.619995,494.200012,494.200012,0
2003-02-15,501.760010,513.450012,487.359985,494.200012,494.200012,0
2003-02-22,496.170013,496.450012,457.540009,479.670013,479.670013,0
2003-03-01,483.880005,486.200012,445.779999,447.279999,447.279999,0
2003-03-08,449.100006,475.040009,419.489990,475.040009,475.040009,0
2003-03-15,458.839996,504.100006,456.059998,503.019989,503.019989,0
2003-03-22,495.019989,495.980011,463.350006,479.170013,479.170013,0
2003-03-29,465.440002,498.950012,457.059998,495.019989,495.019989,0
2003-04-05,508.510010,520.049988,491.619995,497.049988,497.049988,0
2003-04-12,498.019989,522.429993,492.529999,509.559998,509.559998,0
2003-04-19,509.049988,523.770020,498.510010,499.529999,499.529999,0
2003-04-26,497.579987,521.679993,496.589996,510.220001,510.220001,0
2003-05-03,517.369995,528.929993,503.769989,513.820007,513.820007,0
2003-05-10,518.049988,525.539978,506.510010,519.950012,519.950012,0
2003-05-17,513.830017,514.109985,491.350006,502.670013,502.670013,0
2003-05-24,501.859985,521.140015,492.089996,518.289978,518.289978,0
2003-05-31,523.390015,538.159973,519.109985,535.400024,535.400024,0
2003-06-07,531.479980,546.570007,527.229980,534.890015,534.890015,0
2003-06-14,532.609985,553.229980,529.830017,547.179993,547.179993,0
2003-06-21,541.619995,544.210022,528.020020,535.320007,535.320007,0
